2511155	"4af0d588f964a52095df21e3"	38.5998981	-90.2427232	"4bf58dd8d48988d149941735"	2011/01/22 10:50:42 
2511155	"4ba648bbf964a520624239e3"	40.9634659	-72.1847389	"4bf58dd8d48988d103951735"	2011/01/16 05:10:31 
2511155	"4ae8ef1cf964a52080b321e3"	38.5700247	-90.2531983	"4bf58dd8d48988d1c1941735"	2010/12/12 13:31:32 
2511155	"4b75a0a0f964a52013182ee3"	38.5961331	-90.480908	"4bf58dd8d48988d124951735"	2010/12/05 04:13:32 
2511155	"4bdb27232a3a0f47bcaaadb6"	25.807483	-80.289179	"4bf58dd8d48988d111941735"	2010/11/28 20:59:06 
2511155	"4aa5b07cf964a520344920e3"	25.791085	-80.13197	"4bf58dd8d48988d154941735"	2010/11/28 07:29:30 
2511155	"4b19e046f964a52097e523e3"	33.7649615	-118.1948291	"4bf58dd8d48988d1fa931735"	2010/11/11 05:54:31 
2511155	"4a5a77a4f964a52062ba1fe3"	41.9772709200416	-87.9044008255005	"4bf58dd8d48988d1ed931735"	2010/10/28 23:00:19 
2511155	"4b072f30f964a52014f922e3"	41.1843562	-81.4700112	"4bf58dd8d48988d14e941735"	2010/10/26 09:22:05 
2511155	"411c0480f964a5201a0c1fe3"	39.8770074527624	-75.2424430847168	"4bf58dd8d48988d1ed931735"	2010/10/06 02:55:34 
2511155	"4bb4d6de6ebfc9b65c78edfa"	38.650252	-90.341198	"4bf58dd8d48988d124941735"	2010/09/21 22:05:14 
1693518	"4c2d40bf3a4d0f4722a3e386"	42.1949689	-122.7115878	"4bf58dd8d48988d11b941735"	2010/12/30 10:27:19 
1693518	"4ac6b90ff964a52006b620e3"	34.1006113811315	-118.290545940399	"4bf58dd8d48988d16c941735"	2010/12/23 08:57:55 
1693518	"4acd3518f964a52063cb20e3"	44.9374186992645	-123.0395688	"4bf58dd8d48988d1d3941735"	2010/11/14 07:42:02 
138134	"41098f80f964a5209c0b1fe3"	34.105363	-118.31888287	"4bf58dd8d48988d14e941735"	2009/12/04 08:58:55 
138134	"4a4591ecf964a52059a81fe3"	33.637309	-117.92257802	"4bf58dd8d48988d1c1941735"	2009/12/04 08:57:21 
138134	"4b11f5f8f964a5208c8723e3"	33.60275	-117.899803	"4bf58dd8d48988d116941735"	2009/12/04 08:53:23 
138134	"4b185c83f964a5206fd123e3"	33.60296026	-117.90055	"4bf58dd8d48988d118941735"	2009/12/04 08:51:23 
138134	"4a73ad63f964a52024dd1fe3"	33.6021734	-117.900134325027	"4bf58dd8d48988d1c1941735"	2009/12/04 08:04:16 
